x,y,w_right,w_left
12.5000,0.2800,0.6046,0.6046
12.5100,0.2800,0.6058,0.6058
12.5200,0.2800,0.6071,0.6071
12.5300,0.2800,0.6086,0.6086
12.5400,0.2700,0.6000,0.6000
12.5500,0.2700,0.6000,0.6000
12.5600,0.2700,0.6000,0.6000
12.5700,0.2700,0.6001,0.6001
12.5800,0.2700,0.6003,0.6003
12.5900,0.2600,0.5907,0.5907
12.6000,0.2600,0.5912,0.5912
12.6100,0.2600,0.5918,0.5918
12.6200,0.2600,0.5926,0.5926
12.6300,0.2600,0.5935,0.5935
12.6400,0.2500,0.5847,0.5847
12.6500,0.2500,0.5859,0.5859
12.6600,0.2500,0.5873,0.5873
12.6700,0.2500,0.5888,0.5888
12.6800,0.2500,0.5905,0.5905
12.6900,0.2500,0.5923,0.5923
12.7000,0.2500,0.5943,0.5943
12.7100,0.2400,0.5866,0.5866
12.7200,0.2400,0.5888,0.5888
12.7300,0.2400,0.5912,0.5912
12.7400,0.2400,0.5935,0.5935
12.7500,0.2400,0.5946,0.5946
12.7600,0.2400,0.5958,0.5958
12.7700,0.2300,0.5873,0.5873
12.7800,0.2300,0.5888,0.5888
12.7900,0.2300,0.5905,0.5905
12.8000,0.2300,0.5918,0.5918
12.8100,0.2200,0.5826,0.5826
12.8200,0.2200,0.5836,0.5836
12.8300,0.2200,0.5847,0.5847
12.8400,0.2200,0.5859,0.5859
12.8500,0.2200,0.5873,0.5873
12.8600,0.2200,0.5888,0.5888
12.8700,0.2200,0.5905,0.5905
12.8800,0.2200,0.5923,0.5923
12.8900,0.2100,0.5845,0.5845
12.9000,0.2100,0.5866,0.5866
12.9100,0.2100,0.5888,0.5888
12.9200,0.2100,0.5900,0.5900
12.9300,0.2100,0.5900,0.5900
12.9400,0.2100,0.5900,0.5900
12.9500,0.2000,0.5800,0.5800
12.9600,0.2000,0.5800,0.5800
12.9700,0.2000,0.5800,0.5800
12.9800,0.2000,0.5800,0.5800
12.9900,0.2000,0.5800,0.5800
13.0000,0.1900,0.5700,0.5700
13.0100,0.1900,0.5700,0.5700
13.0200,0.1900,0.5700,0.5700
13.0300,0.1900,0.5700,0.5700
13.0400,0.1900,0.5700,0.5700
13.0500,0.1900,0.5700,0.5700
13.0600,0.1900,0.5700,0.5700
13.0700,0.1900,0.5700,0.5700
13.0800,0.1800,0.5601,0.5601
13.0900,0.1800,0.5603,0.5603
13.1000,0.1800,0.5607,0.5607
13.1100,0.1800,0.5612,0.5612
13.1200,0.1800,0.5619,0.5619
13.1300,0.1700,0.5528,0.5528
13.1400,0.1700,0.5538,0.5538
13.1500,0.1700,0.5549,0.5549
13.1600,0.1700,0.5562,0.5562
13.1700,0.1700,0.5576,0.5576
13.1800,0.1600,0.5494,0.5494
13.1900,0.1600,0.5512,0.5512
13.2000,0.1600,0.5531,0.5531
13.2100,0.1600,0.5551,0.5551
13.2200,0.1600,0.5573,0.5573
13.2300,0.1600,0.5592,0.5592
13.2400,0.1600,0.5610,0.5610
13.2500,0.1600,0.5629,0.5629
13.2600,0.1500,0.5551,0.5551
13.2700,0.1500,0.5573,0.5573
13.2800,0.1500,0.5592,0.5592
13.2900,0.1500,0.5600,0.5600
13.3000,0.1500,0.5600,0.5600
13.3100,0.1500,0.5600,0.5600
13.3200,0.1500,0.5600,0.5600
13.3300,0.1400,0.5500,0.5500
13.3400,0.1400,0.5500,0.5500
13.3500,0.1400,0.5500,0.5500
13.3600,0.1400,0.5500,0.5500
13.3700,0.1400,0.5500,0.5500
13.3800,0.1300,0.5400,0.5400
13.3900,0.1300,0.5400,0.5400
13.4000,0.1300,0.5400,0.5400
13.4100,0.1300,0.5400,0.5400
13.4200,0.1300,0.5400,0.5400
13.4300,0.1300,0.5400,0.5400
13.4400,0.1300,0.5400,0.5400
13.4500,0.1300,0.5400,0.5400
13.4600,0.1200,0.5300,0.5300
13.4700,0.1200,0.5300,0.5300
13.4800,0.1200,0.5300,0.5300
13.4900,0.1200,0.5300,0.5300
13.5000,0.1200,0.5300,0.5300
13.5100,0.1200,0.5300,0.5300
13.5200,0.1200,0.5300,0.5300
13.5300,0.1200,0.5300,0.5300
13.5400,0.1200,0.5300,0.5300
13.5500,0.1200,0.5300,0.5300
13.5600,0.1200,0.5300,0.5300
13.5700,0.1200,0.5300,0.5300
13.5800,0.1100,0.5200,0.5200
13.5900,0.1100,0.5200,0.5200
13.6000,0.1100,0.5200,0.5200
13.6100,0.1100,0.5200,0.5200
13.6200,0.1100,0.5200,0.5200
13.6300,0.1100,0.5200,0.5200
13.6400,0.1100,0.5200,0.5200
13.6500,0.1100,0.5200,0.5200
13.6600,0.1100,0.5200,0.5200
13.6700,0.1100,0.5200,0.5200
13.6800,0.1000,0.5100,0.5100
13.6900,0.1000,0.5100,0.5100
13.7000,0.1000,0.5100,0.5100
13.7100,0.1000,0.5100,0.5100
13.7200,0.1000,0.5100,0.5100
13.7300,0.1000,0.5101,0.5101
13.7400,0.1000,0.5103,0.5103
13.7500,0.1000,0.5107,0.5107
13.7600,0.1000,0.5113,0.5113
13.7700,0.0900,0.5021,0.5021
13.7800,0.0900,0.5030,0.5030
13.7900,0.0900,0.5041,0.5041
13.8000,0.0900,0.5053,0.5053
13.8100,0.0900,0.5067,0.5067
13.8200,0.0900,0.5083,0.5083
13.8300,0.0900,0.5100,0.5100
13.8400,0.0900,0.5100,0.5100
13.8500,0.0900,0.5100,0.5100
13.8600,0.0900,0.5100,0.5100
13.8700,0.0900,0.5100,0.5100
13.8800,0.0900,0.5100,0.5100
13.8900,0.0900,0.5100,0.5100
13.9000,0.0900,0.5100,0.5100
13.9100,0.0900,0.5100,0.5100
13.9200,0.0900,0.5100,0.5100
13.9300,0.0900,0.5100,0.5100
13.9400,0.0900,0.5100,0.5100
13.9500,0.0900,0.5100,0.5100
13.9600,0.0800,0.5000,0.5000
13.9700,0.0800,0.5000,0.5000
13.9800,0.0800,0.5000,0.5000
13.9900,0.0800,0.5000,0.5000
14.0000,0.0800,0.5000,0.5000
14.0100,0.0800,0.5000,0.5000
14.0200,0.0800,0.5000,0.5000
14.0300,0.0800,0.5000,0.5000
14.0400,0.0800,0.5000,0.5000
14.0500,0.0800,0.5000,0.5000
14.0600,0.0800,0.5000,0.5000
14.0700,0.0800,0.5000,0.5000
14.0800,0.0800,0.5000,0.5000
14.0900,0.0800,0.5000,0.5000
14.1000,0.0700,0.4900,0.4900
14.1100,0.0700,0.4900,0.4900
14.1200,0.0700,0.4900,0.4900
14.1300,0.0700,0.4900,0.4900
14.1400,0.0700,0.4900,0.4900
14.1500,0.0700,0.4900,0.4900
14.1600,0.0700,0.4900,0.4900
14.1700,0.0700,0.4900,0.4900
14.1800,0.0700,0.4900,0.4900
14.1900,0.0700,0.4900,0.4900
14.2000,0.0700,0.4900,0.4900
14.2100,0.0700,0.4900,0.4900
14.2200,0.0700,0.4900,0.4900
14.2300,0.0700,0.4900,0.4900
14.2400,0.0700,0.4900,0.4900
14.2500,0.0700,0.4900,0.4900
14.2600,0.0700,0.4900,0.4900
14.2700,0.0700,0.4900,0.4900
14.2800,0.0700,0.4900,0.4900
14.2900,0.0700,0.4900,0.4900
14.3000,0.0700,0.4900,0.4900
14.3100,0.0700,0.4900,0.4900
14.3200,0.0700,0.4900,0.4900
14.3300,0.0700,0.4900,0.4900
14.3400,0.0700,0.4900,0.4900
14.3500,0.0700,0.4900,0.4900
14.3600,0.0700,0.4900,0.4900
14.3700,0.0700,0.4900,0.4900
14.3800,0.0700,0.4900,0.4900
14.3900,0.0700,0.4900,0.4900
14.4000,0.0700,0.4900,0.4900
14.4100,0.0700,0.4900,0.4900
14.4200,0.0700,0.4894,0.4894
14.4300,0.0700,0.4869,0.4869
14.4400,0.0700,0.4846,0.4846
14.4500,0.0700,0.4825,0.4825
14.4600,0.0700,0.4805,0.4805
14.4700,0.0700,0.4787,0.4787
14.4800,0.0700,0.4771,0.4771
14.4900,0.0700,0.4756,0.4756
14.5000,0.0700,0.4743,0.4743
14.5100,0.0700,0.4731,0.4731
14.5200,0.0700,0.4722,0.4722
14.5300,0.0700,0.4714,0.4714
14.5400,0.0700,0.4708,0.4708
14.5500,0.0700,0.4704,0.4704
14.5600,0.0700,0.4701,0.4701
14.5700,0.0700,0.4700,0.4700
14.5800,0.0700,0.4700,0.4700
14.5900,0.0700,0.4700,0.4700
14.6000,0.0700,0.4700,0.4700
14.6100,0.0700,0.4700,0.4700
14.6200,0.0700,0.4701,0.4701
14.6300,0.0700,0.4704,0.4704
14.6400,0.0700,0.4708,0.4708
14.6500,0.0700,0.4714,0.4714
14.6600,0.0700,0.4722,0.4722
14.6700,0.0700,0.4731,0.4731
14.6800,0.0700,0.4743,0.4743
14.6900,0.0700,0.4756,0.4756
14.7000,0.0700,0.4771,0.4771
14.7100,0.0700,0.4787,0.4787
14.7200,0.0700,0.4805,0.4805
14.7300,0.0700,0.4825,0.4825
14.7400,0.0700,0.4846,0.4846
14.7500,0.0700,0.4869,0.4869
14.7600,0.0700,0.4894,0.4894
14.7700,0.0700,0.4920,0.4920
14.7800,0.0700,0.4948,0.4948
14.7900,0.0700,0.4977,0.4977
14.8000,0.0700,0.5000,0.5000
14.8100,0.0700,0.5000,0.5000
14.8200,0.0700,0.5000,0.5000
14.8300,0.0700,0.5000,0.5000
14.8400,0.0700,0.5000,0.5000
14.8500,0.0700,0.5000,0.5000
14.8600,0.0700,0.5000,0.5000
14.8700,0.0700,0.5000,0.5000
14.8800,0.0700,0.5000,0.5000
14.8900,0.0700,0.5000,0.5000
14.9000,0.0700,0.5000,0.5000
14.9100,0.0700,0.5000,0.5000
14.9200,0.0700,0.5000,0.5000
14.9300,0.0700,0.5000,0.5000
14.9400,0.0700,0.5000,0.5000
14.9500,0.0700,0.5000,0.5000
14.9600,0.0700,0.5000,0.5000
14.9700,0.0800,0.5101,0.5101
14.9800,0.0800,0.5103,0.5103
14.9900,0.0800,0.5107,0.5107
15.0000,0.0800,0.5113,0.5113
15.0100,0.0800,0.5120,0.5120
15.0200,0.0800,0.5129,0.5129
15.0300,0.0800,0.5140,0.5140
15.0400,0.0800,0.5152,0.5152
15.0500,0.0800,0.5166,0.5166
15.0600,0.0800,0.5181,0.5181
15.0700,0.0800,0.5198,0.5198
15.0800,0.0800,0.5200,0.5200
15.0900,0.0800,0.5200,0.5200
15.1000,0.0900,0.5239,0.5239
15.1100,0.0900,0.5251,0.5251
15.1200,0.0900,0.5265,0.5265
15.1300,0.0900,0.5280,0.5280
15.1400,0.0900,0.5265,0.5265
15.1500,0.0900,0.5251,0.5251
15.1600,0.0900,0.5239,0.5239
15.1700,0.0900,0.5229,0.5229
15.1800,0.0900,0.5220,0.5220
15.1900,0.0900,0.5213,0.5213
15.2000,0.0900,0.5207,0.5207
15.2100,0.0900,0.5203,0.5203
15.2200,0.0900,0.5201,0.5201
15.2300,0.0900,0.5200,0.5200
15.2400,0.1000,0.5300,0.5300
15.2500,0.1000,0.5282,0.5282
15.2600,0.1000,0.5259,0.5259
15.2700,0.1000,0.5237,0.5237
15.2800,0.1000,0.5217,0.5217
15.2900,0.1000,0.5198,0.5198
15.3000,0.1000,0.5181,0.5181
15.3100,0.1000,0.5166,0.5166
15.3200,0.1000,0.5152,0.5152
15.3300,0.1100,0.5239,0.5239
15.3400,0.1100,0.5229,0.5229
15.3500,0.1100,0.5220,0.5220
15.3600,0.1100,0.5213,0.5213
15.3700,0.1100,0.5207,0.5207
15.3800,0.1100,0.5203,0.5203
15.3900,0.1100,0.5201,0.5201
15.4000,0.1200,0.5300,0.5300
15.4100,0.1200,0.5300,0.5300
15.4200,0.1200,0.5297,0.5297
15.4300,0.1200,0.5280,0.5280
15.4400,0.1200,0.5265,0.5265
15.4500,0.1200,0.5251,0.5251
15.4600,0.1200,0.5239,0.5239
15.4700,0.1300,0.5329,0.5329
15.4800,0.1300,0.5315,0.5315
15.4900,0.1300,0.5297,0.5297
15.5000,0.1300,0.5280,0.5280
15.5100,0.1300,0.5265,0.5265
15.5200,0.1300,0.5251,0.5251
15.5300,0.1300,0.5239,0.5239
15.5400,0.1400,0.5329,0.5329
15.5500,0.1400,0.5320,0.5320
15.5600,0.1400,0.5313,0.5313
15.5700,0.1400,0.5297,0.5297
15.5800,0.1400,0.5280,0.5280
15.5900,0.1400,0.5265,0.5265
15.6000,0.1400,0.5251,0.5251
15.6100,0.1400,0.5239,0.5239
15.6200,0.1400,0.5229,0.5229
15.6300,0.1500,0.5320,0.5320
15.6400,0.1500,0.5313,0.5313
15.6500,0.1500,0.5307,0.5307
15.6600,0.1500,0.5303,0.5303
15.6700,0.1500,0.5301,0.5301
15.6800,0.1500,0.5297,0.5297
15.6900,0.1500,0.5280,0.5280
15.7000,0.1600,0.5364,0.5364
15.7100,0.1600,0.5351,0.5351
15.7200,0.1600,0.5339,0.5339
15.7300,0.1600,0.5329,0.5329
15.7400,0.1700,0.5420,0.5420
15.7500,0.1700,0.5412,0.5412
15.7600,0.1700,0.5407,0.5407
15.7700,0.1700,0.5403,0.5403
15.7800,0.1800,0.5494,0.5494
15.7900,0.1800,0.5478,0.5478
15.8000,0.1800,0.5463,0.5463
15.8100,0.1800,0.5450,0.5450
15.8200,0.1800,0.5438,0.5438
15.8300,0.1900,0.5528,0.5528
15.8400,0.1900,0.5519,0.5519
15.8500,0.1900,0.5512,0.5512
15.8600,0.1900,0.5507,0.5507
15.8700,0.1900,0.5503,0.5503
15.8800,0.2000,0.5601,0.5601
15.8900,0.2000,0.5592,0.5592
15.9000,0.2000,0.5576,0.5576
15.9100,0.2000,0.5562,0.5562
15.9200,0.2100,0.5648,0.5648
15.9300,0.2100,0.5637,0.5637
15.9400,0.2200,0.5727,0.5727
15.9500,0.2200,0.5719,0.5719
15.9600,0.2200,0.5708,0.5708
15.9700,0.2200,0.5691,0.5691
15.9800,0.2300,0.5774,0.5774
15.9900,0.2300,0.5760,0.5760
16.0000,0.2300,0.5748,0.5748
16.0100,0.2400,0.5836,0.5836
16.0200,0.2400,0.5826,0.5826
16.0300,0.2400,0.5818,0.5818
16.0400,0.2400,0.5812,0.5812
16.0500,0.2500,0.5907,0.5907
16.0600,0.2500,0.5903,0.5903
16.0700,0.2500,0.5901,0.5901
16.0800,0.2600,0.5987,0.5987
16.0900,0.2600,0.5972,0.5972
16.1000,0.2600,0.5958,0.5958
16.1100,0.2700,0.6041,0.6041
16.1200,0.2700,0.6021,0.6021
16.1300,0.2700,0.6004,0.6004
16.1400,0.2800,0.6086,0.6086
16.1500,0.2800,0.6071,0.6071
16.1600,0.2900,0.6157,0.6157
16.1700,0.2900,0.6145,0.6145
16.1800,0.2900,0.6134,0.6134
16.1900,0.3000,0.6225,0.6225
16.2000,0.3000,0.6217,0.6217
16.2100,0.3000,0.6211,0.6211
16.2200,0.3100,0.6306,0.6306
16.2300,0.3100,0.6303,0.6303
16.2400,0.3100,0.6301,0.6301
16.2500,0.3200,0.6398,0.6398
16.2600,0.3200,0.6368,0.6368
16.2700,0.3300,0.6433,0.6433
16.2800,0.3300,0.6404,0.6404
16.2900,0.3300,0.6376,0.6376
16.3000,0.3400,0.6446,0.6446
16.3100,0.3400,0.6422,0.6422
16.3200,0.3400,0.6398,0.6398
16.3300,0.3500,0.6473,0.6473
16.3400,0.3500,0.6432,0.6432
16.3500,0.3500,0.6393,0.6393
16.3600,0.3600,0.6446,0.6446
16.3700,0.3600,0.6409,0.6409
16.3800,0.3600,0.6374,0.6374
16.3900,0.3700,0.6433,0.6433
16.4000,0.3700,0.6400,0.6400
16.4100,0.3700,0.6368,0.6368
16.4200,0.3800,0.6433,0.6433
16.4300,0.3800,0.6404,0.6404
16.4400,0.3800,0.6376,0.6376
16.4500,0.3900,0.6446,0.6446
16.4600,0.3900,0.6422,0.6422
16.4700,0.3900,0.6398,0.6398
16.4800,0.4000,0.6473,0.6473
16.4900,0.4000,0.6432,0.6432
16.5000,0.4000,0.6393,0.6393
16.5100,0.4100,0.6446,0.6446
16.5200,0.4100,0.6409,0.6409
16.5300,0.4100,0.6374,0.6374
16.5400,0.4200,0.6433,0.6433
16.5500,0.4200,0.6400,0.6400
16.5600,0.4200,0.6368,0.6368
16.5700,0.4300,0.6433,0.6433
16.5800,0.4300,0.6404,0.6404
16.5900,0.4400,0.6473,0.6473
16.6000,0.4400,0.6446,0.6446
16.6100,0.4400,0.6422,0.6422
16.6200,0.4500,0.6495,0.6495
16.6300,0.4500,0.6473,0.6473
16.6400,0.4600,0.6550,0.6550
16.6500,0.4600,0.6524,0.6524
16.6600,0.4600,0.6485,0.6485
16.6700,0.4700,0.6539,0.6539
16.6800,0.4700,0.6503,0.6503
16.6900,0.4700,0.6467,0.6467
16.7000,0.4800,0.6527,0.6527
16.7100,0.4800,0.6495,0.6495
16.7200,0.4800,0.6463,0.6463
16.7300,0.4900,0.6529,0.6529
16.7400,0.4900,0.6500,0.6500
16.7500,0.4900,0.6473,0.6473
16.7600,0.5000,0.6543,0.6543
16.7700,0.5000,0.6519,0.6519
16.7800,0.5100,0.6589,0.6589
16.7900,0.5100,0.6558,0.6558
16.8000,0.5100,0.6524,0.6524
16.8100,0.5200,0.6577,0.6577
16.8200,0.5200,0.6539,0.6539
16.8300,0.5300,0.6596,0.6596
16.8400,0.5300,0.6561,0.6561
16.8500,0.5300,0.6527,0.6527
16.8600,0.5400,0.6589,0.6589
16.8700,0.5400,0.6558,0.6558
16.8800,0.5500,0.6624,0.6624
16.8900,0.5500,0.6596,0.6596
16.9000,0.5500,0.6569,0.6569
16.9100,0.5600,0.6640,0.6640
16.9200,0.5600,0.6616,0.6616
16.9300,0.5700,0.6690,0.6690
16.9400,0.5700,0.6669,0.6669
16.9500,0.5700,0.6649,0.6649
16.9600,0.5800,0.6708,0.6708
16.9700,0.5800,0.6669,0.6669
16.9800,0.5900,0.6725,0.6725
16.9900,0.5900,0.6690,0.6690
17.0000,0.6000,0.6739,0.6739
17.0100,0.6000,0.6716,0.6716
17.0200,0.6000,0.6684,0.6684
17.0300,0.6100,0.6749,0.6749
17.0400,0.6100,0.6720,0.6720
17.0500,0.6200,0.6749,0.6749
17.0600,0.6200,0.6762,0.6762
17.0700,0.6300,0.6725,0.6725
17.0800,0.6300,0.6762,0.6762
17.0900,0.6400,0.6708,0.6708
17.1000,0.6400,0.6747,0.6747
17.1100,0.6400,0.6788,0.6788
17.1200,0.6500,0.6739,0.6739
17.1300,0.6500,0.6782,0.6782
17.1400,0.6600,0.6713,0.6713
17.1500,0.6600,0.6737,0.6737
17.1600,0.6700,0.6666,0.6666
17.1700,0.6700,0.6692,0.6692
17.1800,0.6800,0.6624,0.6624
17.1900,0.6800,0.6654,0.6654
17.2000,0.6900,0.6589,0.6589
17.2100,0.6900,0.6622,0.6622
17.2200,0.7000,0.6558,0.6558
17.2300,0.7000,0.6589,0.6589
17.2400,0.7100,0.6527,0.6527
17.2500,0.7100,0.6561,0.6561
17.2600,0.7200,0.6503,0.6503
17.2700,0.7200,0.6539,0.6539
17.2800,0.7300,0.6485,0.6485
17.2900,0.7300,0.6524,0.6524
17.3000,0.7400,0.6473,0.6473
17.3100,0.7400,0.6515,0.6515
17.3200,0.7500,0.6469,0.6469
17.3300,0.7500,0.6513,0.6513
17.3400,0.7600,0.6467,0.6467
17.3500,0.7600,0.6503,0.6503
17.3600,0.7700,0.6446,0.6446
17.3700,0.7700,0.6485,0.6485
17.3800,0.7800,0.6432,0.6432
17.3900,0.7900,0.6382,0.6382
17.4000,0.7900,0.6425,0.6425
17.4100,0.8000,0.6379,0.6379
17.4200,0.8000,0.6424,0.6424
17.4300,0.8100,0.6382,0.6382
17.4400,0.8100,0.6430,0.6430
17.4500,0.8200,0.6393,0.6393
17.4600,0.8300,0.6357,0.6357
17.4700,0.8300,0.6409,0.6409
17.4800,0.8400,0.6378,0.6378
17.4900,0.8500,0.6350,0.6350
17.5000,0.8500,0.6406,0.6406
17.5100,0.8600,0.6382,0.6382
17.5200,0.8700,0.6360,0.6360
17.5300,0.8700,0.6420,0.6420
17.5400,0.8800,0.6403,0.6403
17.5500,0.8900,0.6388,0.6388
17.5600,0.9000,0.6376,0.6376
17.5700,0.9100,0.6366,0.6366
17.5800,0.9200,0.6359,0.6359
17.5900,0.9200,0.6428,0.6428
17.6000,0.9300,0.6425,0.6425
17.6100,0.9400,0.6425,0.6425
17.6200,0.9500,0.6425,0.6425
17.6200,0.9600,0.6355,0.6355
17.6300,0.9700,0.6359,0.6359
17.6400,0.9800,0.6366,0.6366
17.6500,0.9900,0.6376,0.6376
17.6500,1.0000,0.6311,0.6311
17.6600,1.0100,0.6325,0.6325
17.6600,1.0200,0.6262,0.6262
17.6700,1.0300,0.6280,0.6280
17.6700,1.0400,0.6220,0.6220
17.6700,1.0500,0.6161,0.6161
17.6800,1.0600,0.6185,0.6185
17.6800,1.0700,0.6128,0.6128
17.6900,1.0800,0.6156,0.6156
17.6900,1.0900,0.6102,0.6102
17.7000,1.1000,0.6134,0.6134
17.7000,1.1100,0.6083,0.6083
17.7000,1.1200,0.6033,0.6033
17.7100,1.1300,0.6071,0.6071
17.7100,1.1400,0.6024,0.6024
17.7200,1.1500,0.6066,0.6066
17.7200,1.1600,0.6021,0.6021
17.7200,1.1700,0.5978,0.5978
17.7300,1.1800,0.6026,0.6026
17.7300,1.1900,0.5986,0.5986
17.7300,1.2000,0.5946,0.5946
17.7400,1.2100,0.6001,0.6001
17.7400,1.2200,0.5964,0.5964
17.7500,1.2300,0.6023,0.6023
17.7500,1.2400,0.5989,0.5989
17.7500,1.2500,0.5957,0.5957
17.7600,1.2600,0.6021,0.6021
17.7600,1.2700,0.5992,0.5992
17.7600,1.2800,0.5964,0.5964
17.7700,1.2900,0.6034,0.6034
17.7700,1.3000,0.6009,0.6009
17.7700,1.3100,0.5986,0.5986
17.7800,1.3200,0.6061,0.6061
17.7800,1.3300,0.6041,0.6041
17.7800,1.3400,0.6021,0.6021
17.7800,1.3500,0.6004,0.6004
17.7900,1.3600,0.6086,0.6086
17.7900,1.3700,0.6071,0.6071
17.7900,1.3800,0.6058,0.6058
17.8000,1.3900,0.6145,0.6145
17.8000,1.4000,0.6134,0.6134
17.8000,1.4100,0.6125,0.6125
17.8100,1.4200,0.6217,0.6217
17.8100,1.4300,0.6211,0.6211
17.8100,1.4400,0.6206,0.6206
17.8100,1.4500,0.6203,0.6203
17.8200,1.4600,0.6301,0.6301
17.8200,1.4700,0.6300,0.6300
17.8200,1.4800,0.6300,0.6300
17.8200,1.4900,0.6300,0.6300
17.8300,1.5000,0.6400,0.6400
17.8300,1.5100,0.6400,0.6400
17.8300,1.5200,0.6400,0.6400
17.8400,1.5300,0.6500,0.6500
17.8400,1.5400,0.6500,0.6500
17.8400,1.5500,0.6500,0.6500
17.8400,1.5600,0.6500,0.6500
17.8500,1.5700,0.6600,0.6600
17.8500,1.5800,0.6600,0.6600
17.8500,1.5900,0.6600,0.6600
17.8500,1.6000,0.6600,0.6600
17.8500,1.6100,0.6600,0.6600
17.8600,1.6200,0.6701,0.6701
17.8600,1.6300,0.6703,0.6703
17.8600,1.6400,0.6706,0.6706
17.8600,1.6500,0.6710,0.6710
17.8700,1.6600,0.6816,0.6816
17.8700,1.6700,0.6823,0.6823
17.8700,1.6800,0.6831,0.6831
17.8700,1.6900,0.6841,0.6841
17.8800,1.7000,0.6951,0.6951
17.8800,1.7100,0.6963,0.6963
17.8800,1.7200,0.6976,0.6976
17.8800,1.7300,0.6991,0.6991
17.8900,1.7400,0.7105,0.7105
17.8900,1.7500,0.7122,0.7122
17.8900,1.7600,0.7139,0.7139
17.8900,1.7700,0.7158,0.7158
17.8900,1.7800,0.7179,0.7179
17.9000,1.7900,0.7298,0.7298
17.9000,1.8000,0.7320,0.7320
17.9000,1.8100,0.7343,0.7343
17.9000,1.8200,0.7368,0.7368
17.9100,1.8300,0.7490,0.7490
17.9100,1.8400,0.7516,0.7516
17.9100,1.8500,0.7544,0.7544
17.9100,1.8600,0.7573,0.7573
17.9200,1.8700,0.7698,0.7698
17.9200,1.8800,0.7728,0.7728
17.9200,1.8900,0.7760,0.7760
17.9200,1.9000,0.7792,0.7792
17.9200,1.9100,0.7826,0.7826
17.9300,1.9200,0.7954,0.7954
17.9300,1.9300,0.7989,0.7989
17.9300,1.9400,0.8025,0.8025
17.9300,1.9500,0.8062,0.8062
17.9300,1.9600,0.8100,0.8100
17.9400,1.9700,0.8231,0.8231
17.9400,1.9800,0.8270,0.8270
17.9400,1.9900,0.8311,0.8311
17.9400,2.0000,0.8352,0.8352
17.9500,2.0100,0.8485,0.8485
17.9500,2.0200,0.8527,0.8527
17.9500,2.0300,0.8571,0.8571
17.9500,2.0400,0.8615,0.8615
17.9500,2.0500,0.8660,0.8660
17.9600,2.0600,0.8794,0.8794
17.9600,2.0700,0.8839,0.8839
17.9600,2.0800,0.8884,0.8884
17.9600,2.0900,0.8930,0.8930
17.9600,2.1000,0.8976,0.8976
17.9600,2.1100,0.9024,0.9024
17.9700,2.1200,0.9160,0.9160
17.9700,2.1300,0.9208,0.9208
17.9700,2.1400,0.9258,0.9258
17.9700,2.1500,0.9308,0.9308
17.9700,2.1600,0.9359,0.9359
17.9800,2.1700,0.9496,0.9496
17.9800,2.1800,0.9548,0.9548
17.9800,2.1900,0.9600,0.9600
17.9800,2.2000,0.9653,0.9653
17.9800,2.2100,0.9707,0.9707
17.9700,2.2200,0.9678,0.9678
17.9700,2.2300,0.9734,0.9734
17.9600,2.2400,0.9707,0.9707
17.9600,2.2500,0.9765,0.9765
17.9600,2.2600,0.9823,0.9823
17.9500,2.2700,0.9800,0.9800
17.9500,2.2800,0.9800,0.9800
17.9400,2.2900,0.9700,0.9700
17.9400,2.3000,0.9600,0.9600
17.9300,2.3100,0.9500,0.9500
17.9300,2.3200,0.9400,0.9400
17.9200,2.3300,0.9300,0.9300
17.9200,2.3400,0.9200,0.9200
17.9100,2.3500,0.9100,0.9100
17.9000,2.3600,0.9000,0.9000
17.8900,2.3700,0.8900,0.8900
17.8800,2.3700,0.8900,0.8900
17.8700,2.3800,0.8800,0.8800
17.8600,2.3800,0.8800,0.8800
17.8500,2.3800,0.8800,0.8800
17.8400,2.3900,0.8700,0.8700
17.8300,2.3900,0.8700,0.8700
17.8200,2.4000,0.8600,0.8600
17.8100,2.4000,0.8589,0.8589
17.8000,2.4100,0.8476,0.8476
17.7900,2.4100,0.8464,0.8464
17.7800,2.4100,0.8453,0.8453
17.7700,2.4100,0.8437,0.8437
17.7600,2.4100,0.8420,0.8420
17.7500,2.4200,0.8306,0.8306
17.7400,2.4200,0.8291,0.8291
17.7300,2.4200,0.8276,0.8276
17.7200,2.4200,0.8257,0.8257
17.7100,2.4200,0.8240,0.8240
17.7000,2.4200,0.8223,0.8223
17.6900,2.4300,0.8108,0.8108
17.6800,2.4300,0.8093,0.8093
17.6700,2.4300,0.8080,0.8080
17.6600,2.4300,0.8067,0.8067
17.6500,2.4300,0.8055,0.8055
17.6400,2.4300,0.8045,0.8045
17.6300,2.4400,0.7936,0.7936
17.6200,2.4400,0.7927,0.7927
17.6100,2.4300,0.8020,0.8020
17.6000,2.4300,0.8003,0.8003
17.5900,2.4400,0.7884,0.7884
17.5800,2.4400,0.7865,0.7865
17.5700,2.4400,0.7846,0.7846
17.5600,2.4400,0.7828,0.7828
17.5500,2.4400,0.7812,0.7812
17.5400,2.4400,0.7797,0.7797
17.5300,2.4400,0.7782,0.7782
17.5200,2.4400,0.7766,0.7766
17.5100,2.4400,0.7748,0.7748
17.5000,2.4400,0.7730,0.7730
17.4900,2.4400,0.7713,0.7713
17.4800,2.4400,0.7698,0.7698
17.4700,2.4400,0.7683,0.7683
17.4600,2.4400,0.7670,0.7670
17.4500,2.4400,0.7658,0.7658
